word_id,sent_id,is_primary
zweimal-a,t2236333,1
matt-a,g-matt-a,1
doc-n,g-doc-n,1
geraeusch-n,t767563,1
kohlen-v,g-kohlen-v,1
kapitaen-n,t1963908,1
woanders-a,t8983882,1
eifersuechtig-a,t7723305,1
russisch-a,t3461735,1
gebraucht-a,g-gebraucht-a,1
hinein-a,t2132268,1
begraben-v,t6541085,1
heulen-v,t409077,1
ratte-n,t608466,1
aufmerksamkeit-n,t963888,1
king-n,g-king-n,1
offizier-n,t4750059,1
aufregend-a,t11114994,1
schande-n,t9346383,1
bloedsinn-n,t1482854,1
weggehen-v,t7858342,1
anluegen-v,t2611695,1
weglaufen-v,t11524470,1
maus-n,t8320477,1
truppe-n,t989687,1
lockern-v,g-lockern-v,1
enttaeuscht-a,t365799,1
empfinden-v,t10456197,1
dennoch-a,t1521020,1
anschauen-v,t481155,1
blasen-v,t3318044,1
staerken-v,t12173393,1
verteidigen-v,t404639,1
selbstmord-n,t7919647,1
jude-n,t12246637,1
dreckig-a,t8320526,1
killer-n,t12008216,1
bewusst-a,t1496034,1
schmeissen-v,t2063743,1
suende-n,t9457481,1
sperren-v,t450655,1
anfassen-v,t6108092,1
panik-n,t5035705,1
erwischen-v,t920310,1
vernichten-v,t3316349,1
weiterhin-a,t3123634,1
trottel-n,t1923360,1
zugeben-v,t899801,1
story-n,t1488244,1
schlachten-v,g-schlachten-v,1
morden-v,g-morden-v,1
taeuschen-v,t12338259,1
anhoeren-v,t11550049,1
knallen-v,t501026,1
magie-n,t3386599,1
priester-n,t664200,1
angelegenheit-n,t582193,1
immerhin-a,t1177106,1
golden-a,t2898395,1
code-n,t13612075,1
weib-n,g-weib-n,1
affe-n,t621870,1
narren-v,g-narren-v,1
trick-n,t368829,1
geruecht-n,t616953,1
ueberlegt-a,g-ueberlegt-a,1
medizinisch-a,t3466736,1
definitiv-a,t8898043,1
bedenken-v,t5049929,1
schoenheit-n,t946,1
anstaendig-a,t8910852,1
hoheit-n,t6203501,1
verbunden-a,t866432,1
verraeter-n,t12014406,1
universum-n,t439,1
sexy-a,t2323833,1
luegner-n,t1672771,1
beerdigung-n,t9089165,1
bewahren-v,t1557117,1
aeussern-v,g-aeussern-v,1
bereuen-v,t562612,1
crew-n,t992410,1
beruehren-v,t596877,1
real-a,t12442948,1
reizen-v,t1836644,1
kriminell-a,t7919645,1
gerechtigkeit-n,t5682949,1
ton-n,t12774187,1
penny-n,t719812,1
amen-n,t9935306,1
chaos-n,t7030603,1
quellen-v,g-quellen-v,1
widerstehen-v,t2216696,1
deckung-n,t2239179,1
betreten-v,t2133444,1
gegenseitig-a,t2221703,1
tschues-n,t8281518,1
angeblich-a,t578351,1
wegnehmen-v,t4245162,1
herrgott-n,t3762221,1
tatort-n,t9973854,1
anweisung-n,t7866556,1
zunge-n,t563306,1
genie-n,t7529725,1
geistern-v,g-geistern-v,1
explosion-n,t373131,1
verwirrt-a,t3012994,1
segnen-v,t3179737,1
ausreden-v,t8639277,1
eingehen-v,t168,1
erschaffen-v,t699973,1
schnauzen-v,g-schnauzen-v,1
feigling-n,t1286509,1
sexuell-a,t5084247,1
aechzen-v,g-aechzen-v,1
vorbeikommen-v,t5145463,1
unrecht-a,t1328647,1
einschlafen-v,t7636024,1
funken-v,g-funken-v,1
scheck-n,t404118,1
aufwachsen-v,t2195851,1
schwaechen-v,t895169,1
anfuehrer-n,t13864869,1
loslassen-v,t2253198,1
erstaunlich-a,t7983839,1
nullen-v,g-nullen-v,1
ermittlung-n,t8468720,1
fluestern-v,t436059,1
chinesisch-a,t774160,1
maske-n,t13734575,1
minister-n,t2207197,1
tapfer-a,t392881,1
taeglich-a,t957479,1
krebs-n,t373115,1
ross-n,t983670,1
drohen-v,t3608545,1
german-n,g-german-n,1
platt-a,t1554767,1
weitergehen-v,t13084470,1
champagner-a,t12510269,1
huhn-n,t724779,1
locken-v,t5253463,1
ruiniert-a,g-ruiniert-a,1
vermoegen-v,g-vermoegen-v,1
ungluecklich-a,t3104335,1
verfluchen-v,t820121,1
erfreut-a,t2597653,1
geisel-n,t2054952,1
verbergen-v,t638636,1
krieger-n,t6139699,1
kaiser-n,t12883287,1
dahinter-a,t8834126,1
spanisch-a,t353261,1
bestens-a,g-bestens-a,1
herrschen-v,t7030603,1
leck-a,g-leck-a,1
wonach-a,t511228,1
entwickelt-a,t2453935,1
nachsehen-v,t8636855,1
rausholen-v,t11618381,1
daemlich-a,t3427913,1
fluchen-v,t724046,1
dutzend-n,t7287112,1
auszeichnen-v,g-auszeichnen-v,1
heutig-a,t1524873,1
ignorieren-v,t2755646,1
pilot-n,t1047369,1
nerven-v,t1511446,1
sanft-a,t361992,1
zaubern-v,t12071563,1
beeindruckend-a,t1450900,1
erheben-v,t7871264,1
inspektor-n,g-inspektor-n,1
kar-n,g-kar-n,1
wiederkommen-v,t2238141,1
abhalten-v,t13784798,1
beluegen-v,t2108924,1
fuellen-v,t506118,1
affaere-n,t1438388,1
fingerabdruck-n,t3104398,1
bedauern-v,t2512559,1
kommando-n,t5480543,1
sichten-v,g-sichten-v,1
pater-n,g-pater-n,1
menschheit-n,t523540,1
kotzen-v,t11672671,1
schocken-v,g-schocken-v,1
wut-n,t8635022,1
herrlich-a,t6462239,1
nieder-a,t7793507,1
anteil-n,t988756,1
reinlegen-v,t3492995,1
beeilung-n,t11604966,1
beibringen-v,t1743787,1
rausfinden-v,g-rausfinden-v,1
bilden-v,t10759726,1
anlegen-v,t701250,1
kommandant-n,t769525,1
dunkelheit-n,t876500,1
angel-n,t4463044,1
grausam-a,t8358536,1
hiermit-a,t6381840,1
experiment-n,t608492,1
decken-v,t3739593,1
besiegen-v,t7060551,1
genial-a,t2995555,1
bereiten-v,t2898618,1
faehig-a,t5538907,1
truck-n,t10031923,1
dramatisch-a,t2798489,1
verwandeln-v,t13244048,1
spion-n,t4890526,1
knarren-v,t4159073,1
sklave-n,t1935313,1
oberst-n,t2881430,1
gnade-n,t2290579,1
momentan-a,t396370,1
ewigkeit-n,t2471315,1
clever-a,t2735630,1
vorgehen-v,t1834387,1
ablenken-v,t3749388,1
trauern-v,t401827,1
tunnel-n,t660936,1
respektieren-v,t385185,1
fuehrer-n,t10787181,1
flehen-v,t3593391,1
graf-n,g-graf-n,1
mitternacht-n,t445859,1
klo-n,t1812439,1
ruinieren-v,t841471,1
ausloesen-v,t906568,1
senator-n,g-senator-n,1
bescheuert-a,t8482465,1
spenden-v,t1540496,1
wehren-v,t3044970,1
fakt-n,t1331295,1
loewe-n,t599311,1
reingehen-v,t2864451,1
raechen-v,t3063403,1
zurecht-a,t7337616,1
bursche-n,t13731967,1
mademoiselle-n,t11583420,1
zuruecklassen-v,t3248999,1
piepen-v,t7832529,1
krone-n,t3973730,1
terrorist-n,t442330,1
bruellen-v,t3980174,1
block-n,t8962487,1
heftig-a,t8137986,1
ahnen-v,t2492212,1
happy-a,t3297347,1
kapieren-v,t2325459,1
hacken-v,g-hacken-v,1
vorverlegen-v,g-vorverlegen-v,1
ertoenen-v,t11808619,1
widerlich-a,t5176313,1
heutzutage-a,t10296475,1
gouverneur-n,t1715910,1
gefuehlt-a,g-gefuehlt-a,1
rakete-n,t1787398,1
jubeln-v,t1719844,1
binden-v,t7637114,1
hoehlen-v,g-hoehlen-v,1
heil-a,t3699204,1
veraenderung-n,t12774117,1
geil-a,t1518711,1
existieren-v,t1204393,1
beeindruckt-a,t742226,1
aufgrund-a,t450655,1
besitzer-n,t10165006,1
vision-n,g-vision-n,1
schaedel-n,t1566594,1
verzweifelt-a,t4503392,1
knurren-v,t7854692,1
identitaet-n,t11922933,1
staatsanwalt-n,t5293394,1
ruhen-v,t370437,1
stattdessen-a,t13926272,1
unbekannt-a,t12365500,1
unangenehm-a,t9465363,1
identifizieren-v,t5689507,1
pinkeln-v,t13653947,1
wehen-v,t3048012,1
grosszuegig-a,t3402981,1
chip-n,g-chip-n,1
house-n,t4431153,1
krachen-v,t8121170,1
seilen-v,g-seilen-v,1
revier-n,t10311125,1
girl-n,g-girl-n,1
ritter-n,t5140580,1
erben-v,t7637007,1
jungfrau-n,t1748921,1
farm-n,t3471252,1
losgehen-v,t10459269,1
verfuegung-n,t1719289,1
albtraum-n,t4987537,1
kreatur-n,t13690933,1
spucken-v,t1907260,1
schreibtisch-n,t1314838,1
attraktiv-a,t6154311,1
west-n,t6318499,1
emotional-a,t8013575,1
klient-n,t755758,1
mum-n,g-mum-n,1
boxen-v,t8787989,1
wuest-a,t11373259,1
befuerchten-v,t361995,1
jagd-n,t4059313,1
zurueckbringen-v,t793178,1
wissenschaft-n,t5319011,1
sicherlich-a,t3503209,1
umlegen-v,g-umlegen-v,1
wellen-v,g-wellen-v,1
verstaerkung-n,t12572517,1
indianer-n,t4059909,1
keks-n,t2435440,1
wund-a,g-wund-a,1
lehnen-v,t10182055,1
elend-a,t1611098,1
friedlich-a,t8990995,1
bezweifeln-v,t3174149,1
lektion-n,t12211489,1
bedrohung-n,t10267518,1
magisch-a,t2682504,1
informiert-a,g-informiert-a,1
hierbleiben-v,t1889446,1
gnaedig-a,g-gnaedig-a,1
klamotte-n,t12852516,1
betragen-v,t11792298,1
durchgehen-v,t1275425,1
drum-a,t3420844,1
verteidigung-n,t7799841,1
bekaempfen-v,g-bekaempfen-v,1
durchsuchen-v,t7372732,1
rauben-v,t589926,1
einst-a,t12423402,1
applaus-n,g-applaus-n,1
ehemalig-a,t10957645,1
jaeger-n,t845977,1
dummkopf-n,t356646,1
posten-v,g-posten-v,1
motiv-n,t514827,1
brutal-a,t365465,1
nation-n,t655236,1
leidenschaft-n,t7009945,1
bewundern-v,t353020,1
schleichen-v,t1935383,1
verhandlung-n,t1473681,1
diener-n,t13041213,1
hirn-n,t1152526,1
stets-a,t967974,1
aufbauen-v,t1406324,1
basis-n,t1416634,1
flammen-v,t1333250,1
flott-a,g-flott-a,1
winzig-a,t12495840,1
sprengen-v,t917441,1
checken-v,t10101452,1
schwachsinn-n,t1335165,1
italienisch-a,t5318998,1
tigern-v,t13946413,1
gabe-n,t1288728,1
verloben-v,t493738,1
earl-n,t5928400,1
erneut-a,t2239175,1
koestlich-a,t5597096,1
raumschiff-n,t719766,1
verhandeln-v,t392643,1
geruch-n,t4136255,1
rosa-a,t8336123,1
gedaechtnis-n,t1946718,1
koeniglich-a,t366369,1
kanone-n,t458042,1
kaefig-n,t712322,1
lenken-v,g-lenken-v,1
junior-n,g-junior-n,1
sandwich-n,t1585238,1
penner-n,t2195800,1
quaelen-v,t11531698,1
hauptmann-n,t3062717,1
stellung-n,t13327647,1
aussergewoehnlich-a,t5321941,1
knacken-v,t3981300,1
bedroht-a,t13446569,1
irgend-a,t10750336,1
hallen-v,t4459590,1
vertragen-v,t1084523,1
bestie-n,t11830958,1
abziehen-v,t370806,1
keuchen-v,t9985746,1
pfarrer-n,t437828,1
mitleid-n,t398644,1
lasten-v,t769410,1
uebersehen-v,t13786125,1
korrektur-n,t1812969,1
abmachung-n,t1948567,1
bergen-v,g-bergen-v,1
britisch-a,t1359916,1
militaer-n,t2686977,1
geliebter-n,t3559094,1
meeting-n,t1833553,1
voran-a,t410135,1
vereinigen-v,t787517,1
entsprechen-v,t5896324,1
ergreifen-v,t3995211,1
vorfall-n,t1408782,1
verderben-v,t345003,1
platzen-v,t12657419,1
billigen-v,g-billigen-v,1
queen-n,g-queen-n,1
ausserirdisch-a,g-ausserirdisch-a,1
plus-a,t1458216,1
rausgehen-v,t351588,1
vollstaendig-a,t1959021,1
warnung-n,t3503353,1
segeln-v,t1579338,1
ausrechnen-v,g-ausrechnen-v,1
uni-n,t13139338,1
schluchzen-v,t3280807,1
befreundet-a,t814963,1
zurueckziehen-v,g-zurueckziehen-v,1
unverstaendlich-a,t2853537,1
manager-n,t13843501,1
zustossen-v,t7294019,1
daheim-a,t926062,1
belohnung-n,t7352391,1
palast-n,t366369,1
laeuten-v,t2752374,1
ungern-a,t6323760,1
japanisch-a,t1419182,1
erstens-a,t12340038,1
bezeichnen-v,t5045691,1
unsichtbar-a,t2932163,1
auflegen-v,t942996,1
roboter-n,t13972962,1
zittern-v,t362091,1
hinlegen-v,t9733913,1
lehren-v,t402516,1
versehen-v,t353041,1
hinsetzen-v,t2894162,1
verstorben-a,t361939,1
schaf-n,t455431,1
leiben-v,t10043316,1
chinese-n,t3748285,1
geschaeftlich-a,t817783,1
abschneiden-v,t8120887,1
ersticken-v,t6198747,1
haken-v,g-haken-v,1
versagen-v,g-versagen-v,1
zombie-n,t12513488,1
fels-n,t8801759,1
begeben-v,t3346570,1
scheinbar-a,t3841955,1
mauern-v,g-mauern-v,1
fluegel-n,t368689,1
umkehren-v,t1933339,1
einstellung-n,t366365,1
durchfuehren-v,t1894318,1
ausloeschen-v,t1522410,1
bewaffnet-a,t5061872,1
over-n,g-over-n,1
revolution-n,t437914,1
bibel-n,t10089620,1
bequemen-v,g-bequemen-v,1
aushalten-v,t568501,1
wegwerfen-v,t12437107,1
unwichtig-a,t10481493,1
koenigreich-n,t1288127,1
clown-n,t3386349,1
pool-n,t1514859,1
weswegen-a,t2698469,1
gewaltig-a,t4934315,1
hintergrund-n,t7794057,1
eintreffen-v,t1870776,1
verstossen-v,t823235,1
uebertragen-v,t8626276,1
baer-n,t338280,1
verdanken-v,t2393855,1
boy-n,g-boy-n,1
krass-a,t13111983,1
kommissar-n,t9685919,1
exzellenz-n,t10050146,1
aufstellen-v,t6824735,1
womoeglich-a,t7839372,1
phase-n,t2665460,1
sitzung-n,t2193278,1
jammern-v,t3887570,1
safe-n,t9033148,1
besucher-n,t8362197,1
hubschrauber-n,t4973842,1
aufspueren-v,t9455507,1
wovor-a,t2287577,1
zugreifen-v,t13578909,1
oscar-n,t13464913,1
durchziehen-v,t6972139,1
anrichten-v,t8636814,1
protokoll-n,t5773013,1
aussicht-n,t3500631,1
verhungern-v,t349542,1
glocke-n,t1881111,1
prinzip-n,t1916901,1
ueberwachen-v,t6705654,1
versetzt-a,g-versetzt-a,1
spruch-n,g-spruch-n,1
doppeln-v,g-doppeln-v,1
entfuehren-v,t1691134,1
foltern-v,t4919412,1
darunter-a,t10973536,1
verhoeren-v,t2205711,1
zoegern-v,t8898236,1
ladung-n,t12910078,1
spielchen-n,t13384071,1
verwunden-v,t2424210,1
teddy-n,t10103471,1
abschalten-v,t340425,1
klemmen-v,t8653554,1
erstmal-a,t3815430,1
objekt-n,t2406616,1
jahrelang-a,t8177289,1
freilassen-v,t629808,1
munition-n,t8336911,1
gefasst-a,t2315577,1
anzeichen-n,t539152,1
lunge-n,t8634377,1
nutzlos-a,t1511794,1
kramen-v,g-kramen-v,1
mine-n,t4036067,1
keinerlei-a,t2023911,1
abwarten-v,t3530157,1
alibi-n,t7285945,1
weihnachtsmann-n,t473906,1
unhoeflich-a,t750251,1
verziehen-v,t3405603,1
schichten-v,g-schichten-v,1
alien-n,t6864250,1
fabelhaft-a,t1691280,1
zurueckholen-v,t642901,1
narbe-n,t7429336,1
entgehen-v,t1967430,1
botschafter-n,t3034434,1
verschlossen-a,t3562914,1
kompliment-n,t3852955,1
kratzen-v,t2967702,1
kleinigkeit-n,t5150646,1
tempel-n,t357176,1
abreisen-v,t7463738,1
zacken-v,g-zacken-v,1
tagebuch-n,t2730418,1
beamen-v,g-beamen-v,1
professionell-a,t13644843,1
aufzeichnung-n,t365468,1
fesseln-v,t2935272,1
elefant-n,t2550660,1
badezimmer-n,t2201731,1
kehle-n,t651305,1
dreimal-a,t383303,1
zweitens-a,t12340038,1
drachen-n,t560617,1
tricksen-v,t2045726,1
feige-a,t5377091,1
live-a,t942857,1
version-n,t13308812,1
hopp-a,t10552064,1
baron-n,g-baron-n,1
ermorden-v,t351638,1
option-n,t8242413,1
duester-a,t1708746,1
ablegen-v,t1847657,1
befragen-v,t2481957,1
zurueckrufen-v,t359035,1
ertrinken-v,t612539,1
zwilling-n,t12102668,1
eklig-a,t8074778,1
beherrschen-v,t400,1
klassisch-a,t4958753,1
missverstaendnis-n,t915844,1
bewusstsein-n,t2898399,1
asche-n,t1540427,1
hervorragen-v,g-hervorragen-v,1
veraergert-a,t6039623,1
kontaktieren-v,t6556194,1
ablaufen-v,t2629787,1
symptom-n,t1624716,1
assistent-n,t637495,1
sehnen-v,t7466930,1
scheitern-v,t11745366,1
pleite-a,t701731,1
beleidigt-a,t7697321,1
leuchten-v,t12499056,1
edel-a,t9149276,1
versaut-a,t2003922,1
harmlos-a,t701287,1
herrschaft-n,t893883,1
hilfreich-a,t7879662,1
handschuh-n,t8333025,1
quietschen-v,t10993248,1
deuten-v,t948014,1
konsequenz-n,t547228,1
zauberer-n,t8634216,1
rutschen-v,t10171379,1
leutnant-n,g-leutnant-n,1
beteiligt-a,t13064565,1
papst-n,t8447755,1
camp-n,g-camp-n,1
logisch-a,t3031461,1
cowboy-n,t8815583,1
freak-n,t5656185,1
eigenartig-a,t5087764,1
parkplatz-n,t7027859,1
einschliessen-v,g-einschliessen-v,1
colt-n,g-colt-n,1
kamerad-n,t11488388,1
sprung-n,t9814683,1
faust-n,t11085689,1
ruhm-n,t797713,1
zerbrechen-v,t396846,1
kopfschmerz-n,t2727310,1
entfuehrung-n,t1707521,1
liebhaber-n,t1979872,1
handschelle-n,t8864981,1
schleppen-v,g-schleppen-v,1
bande-n,t1630615,1
witwe-n,t1401875,1
erweisen-v,t446592,1
stabil-a,t341680,1
mandant-n,t3944599,1
friedhof-n,t1103353,1
gruselig-a,t2171613,1
ansicht-n,t451173,1
erbaermlich-a,g-erbaermlich-a,1
wade-n,g-wade-n,1
charakter-n,t4348276,1
opfern-v,t3263500,1
abstehen-v,g-abstehen-v,1
treffer-n,t2187584,1
fuerst-n,t13800634,1
kichern-v,t6198786,1
zwerg-n,t12179903,1
admiral-n,t1918774,1
einzigartig-a,t1794911,1
absetzen-v,t843924,1
ausruestung-n,t3226610,1
segen-n,t657015,1
pervers-a,g-pervers-a,1
motel-n,t6313213,1
streifen-v,t353349,1
pirat-n,t1823150,1
dummheit-n,t3239335,1
anonym-a,t3577722,1
niedlich-a,t658,1
schuechtern-a,t4755025,1
sicherstellen-v,t11206576,1
irrtum-n,t6686119,1
faszinieren-v,t3844816,1
explodieren-v,t3590616,1
tragisch-a,t727712,1
verfahren-v,t7548744,1
zuenden-v,t2907108,1
widmen-v,t5741084,1
allzu-a,t7939330,1
antreten-v,t5187412,1
mustern-v,t408556,1
kaempfer-n,t3406830,1
pfeil-n,t522694,1
ausweg-n,t2772387,1
hinweg-a,t1550248,1
branden-v,g-branden-v,1
ausrauben-v,t7453067,1
hauptsache-n,t12029639,1
entgegen-a,t1853655,1
schwingen-v,g-schwingen-v,1
raeumen-v,t789447,1
zorn-n,t545296,1
gestaendnis-n,t5768355,1
strahlen-v,t380795,1
puls-n,t397968,1
angeln-v,t3385972,1
rettung-n,t3243402,1
rollen-v,t6760137,1
ausnutzen-v,t2661160,1
sozusagen-a,t8064658,1
doof-a,t3031254,1
highschool-n,t1511274,1
reverend-n,g-reverend-n,1
gegenwart-n,t903904,1
verschaffen-v,g-verschaffen-v,1
einlassen-v,t11148664,1
durchaus-a,t1416616,1
verwickelt-a,t5065551,1
drehbuch-n,t1526062,1
apropos-a,t12706917,1
ansonsten-a,t8221517,1
beduerfnis-n,t10060091,1
herziehen-v,t3944606,1
einmischen-v,t8636234,1
charmant-a,t372899,1
anschlag-n,g-anschlag-n,1
hase-n,t1151,1
fies-a,t3562514,1
paradies-n,t672525,1
jenseits-a,t2132579,1
diebstahl-n,t1031215,1
instinkt-n,t1703027,1
pruegeln-v,t11933042,1
front-n,t7774298,1
rasse-n,t724285,1
ausliefern-v,t774971,1
legal-a,t8081037,1
aufhaengen-v,t1112937,1
zuschlagen-v,t3299530,1
anblick-n,t1972720,1
unnoetig-a,t3407409,1
gestalten-v,t3079735,1
tragoedie-n,t2685291,1
hindern-v,t427296,1
englaender-n,t407763,1
rudern-v,t8663160,1
soeben-a,t6099706,1
guetig-a,t1941101,1
telefonnummer-n,t5489603,1
gesang-n,t2040113,1
zaun-n,t1929637,1
gewinner-n,t1030300,1
gehorchen-v,t330475,1
gestatten-v,t2943452,1
toasten-v,g-toasten-v,1
frosch-n,t12247697,1
ekelhaft-a,t1495175,1
green-n,g-green-n,1
teenager-n,t743968,1
umgeben-v,t2450286,1
leinen-v,t13604855,1
coach-n,t3051832,1
waechter-n,t4745494,1
beschuldigen-v,t2719848,1
sacht-a,t7827064,1
akzeptiert-a,t1860241,1
verpflichtet-a,t1712986,1
betrueger-n,t10705432,1
aufziehen-v,t1967551,1
county-n,g-county-n,1
single-n,t559779,1
wille-n,t396884,1
biest-n,t4948392,1
ziege-n,t6380349,1
riskant-a,t442280,1
bevorzugen-v,t679921,1
kofferraum-n,t11519794,1
federn-v,g-federn-v,1
eingreifen-v,t10563948,1
furcht-n,t12588557,1
jersey-n,g-jersey-n,1
grob-a,t6541810,1
bezueglich-a,g-bezueglich-a,1
bandit-n,g-bandit-n,1
aufregung-n,t935619,1
anfuehlen-v,t8078196,1
staffeln-v,g-staffeln-v,1
uebertrieben-a,t3978126,1
wuerdigen-v,t3063168,1
kommentar-n,t849085,1
verwirren-v,t1220694,1
gefaelligst-a,t2682450,1
timing-n,g-timing-n,1
aufrichtig-a,t2238062,1
hinkriegen-v,t8234390,1
kriechen-v,t10588843,1
ente-n,t10791441,1
koedern-v,t7215824,1
absurd-a,t13597269,1
mylord-n,g-mylord-n,1
persoenlichkeit-n,t7636814,1
kreischen-v,t383224,1
gerede-n,t6952012,1
gemaelde-n,t576343,1
steak-n,t10473783,1
ausfuehren-v,t5064386,1
anwesenheit-n,t1848070,1
geheimnisvoll-a,t896,1
mitspielen-v,t7458908,1
daumen-n,t2699579,1
testament-n,t2235399,1
vertreiben-v,t1652739,1
enorm-a,t10108970,1
ersparen-v,t2287437,1
penis-n,t533758,1
anlass-n,t748363,1
gangster-n,t12567614,1
wissenschaftlich-a,t360726,1
regisseur-n,t8639032,1
unbekannte-n,t13607760,1
bezaubernd-a,t1835587,1
koma-n,t12427575,1
bewusstlos-a,t371183,1
drohung-n,t3503353,1
absichtlich-a,t360864,1
hai-n,t3082740,1
exakt-a,t1101,1
sirene-n,t8634297,1
schweben-v,t2473556,1
entspannt-a,t8227523,1
nazi-n,t11984539,1
akzent-n,t12154645,1
existenz-n,t12593190,1
aktivieren-v,g-aktivieren-v,1
football-n,t8827662,1
ohnmaechtig-a,t7722085,1
eimer-n,t2351789,1
unfair-a,t756067,1
anheuern-v,t8223968,1
esel-n,t8082716,1
unterwaesche-n,t9949230,1
krawatte-n,t1315370,1
wesentlich-a,t2174983,1
vorrat-n,t3986982,1
horn-n,t13655699,1
herzinfarkt-n,t5708529,1
unabhaengig-a,t11549792,1
info-n,t5676029,1
heilmittel-n,t11118742,1
aufklaeren-v,t1307297,1
aufsteigen-v,t2493166,1
lediglich-a,t2591418,1
drama-n,t416631,1
panzern-v,g-panzern-v,1
bewachen-v,t576288,1
versetzen-v,t6707846,1
geistig-a,t6201916,1
papi-n,t7426419,1
wal-n,t405193,1
leugnen-v,t7636206,1
duften-v,t7360757,1
einschlagen-v,t6556051,1
whiskey-n,t8627265,1
blutig-a,t5056641,1
detektiv-n,t10750301,1
kippen-v,t10588527,1
thronen-v,g-thronen-v,1
zivilisation-n,t2322363,1
gelaende-n,t10857246,1
schiesserei-n,t12569260,1
flirten-v,t8599123,1
sorte-n,t1515940,1
loyalitaet-n,t3235900,1
dankeschoen-n,t6596219,1
nageln-v,g-nageln-v,1
bloedmann-n,t7831190,1
befolgen-v,t696974,1
letztendlich-a,t3003556,1
ausschelten-v,g-ausschelten-v,1
whisky-n,t11488417,1
gelaechter-n,t12767763,1
einspruch-n,t2247257,1
kaution-n,t657387,1
zurueckhalten-v,t12705499,1
umwerfen-v,g-umwerfen-v,1
kuerzen-v,t5955693,1
spinner-n,t2049966,1
shuttle-n,g-shuttle-n,1
verbreiten-v,t12755246,1
vorfahren-v,g-vorfahren-v,1
koordinate-n,g-koordinate-n,1
gen-n,t6533672,1
belaestigen-v,t1863547,1
anpassen-v,t975549,1
nahrung-n,t349962,1
mysterioes-a,t10075008,1
ermitteln-v,t5075889,1
nebeln-v,g-nebeln-v,1
zwischenzeit-n,t2096295,1
erhoeht-a,g-erhoeht-a,1
blutdruck-n,t536618,1
hinfahren-v,t7787384,1
raeuspern-v,t2694647,1
trainiert-a,g-trainiert-a,1
schnaps-n,t1521836,1
biene-n,t662066,1
blutung-n,t3097759,1
religioes-a,t362671,1
moralisch-a,t905282,1
psychiater-n,t5019811,1
prioritaet-n,t661404,1
adoptieren-v,t602718,1
kummer-n,t353842,1
brett-n,t10263920,1
scheune-n,t4146979,1
villa-n,t1492532,1
arrangieren-v,t8492887,1
informant-n,t2886548,1
tattoo-n,t5182056,1
heroin-n,t5442820,1
kutsche-n,t6460885,1
out-a,g-out-a,1
draus-a,t3279481,1
vielmals-a,t1247039,1
dschungel-n,t937497,1
strategie-n,t13246168,1
schlaeger-n,t2176573,1
action-n,g-action-n,1
militaerisch-a,t2461457,1
untergehen-v,t555716,1
fuchs-n,t2754713,1
avenue-n,t725605,1
marine-n,t772603,1
rebell-n,t1259775,1
brillant-a,t8797748,1
trost-n,t6479466,1
assistentin-n,t637496,1
umsehen-v,t12443924,1
vergebung-n,t6107583,1
vieh-n,t2082005,1
verklagen-v,t438704,1
gefesselt-a,t1931452,1
nonne-n,t3033649,1
kloster-n,t12820117,1
borgen-v,t613640,1
nirgendwohin-a,t1894043,1
besoffen-a,t2513792,1
geschaeftsmann-n,t1687753,1
vernunft-n,t12218780,1
niere-n,t7446237,1
beichten-v,t2309260,1
ungut-a,t4943148,1
beschwerde-n,t2796438,1
wodka-n,t1561511,1
air-n,g-air-n,1
versager-n,t8887884,1
bedrohlich-a,t664165,1
starr-a,t1711295,1
bach-n,t2207082,1
rauschen-v,t2020588,1
erleichtert-a,t795310,1
gefaehrden-v,g-gefaehrden-v,1
alpha-n,t8572918,1
eigentum-n,t959942,1
organisiert-a,t11391010,1
aggressiv-a,t12806308,1
franc-n,g-franc-n,1
hurra-n,t6289892,1
abstellen-v,t6086440,1
juedisch-a,t757955,1
verleihen-v,t7590010,1
versauen-v,g-versauen-v,1
verhaftung-n,t2836640,1
lecken-v,t1115796,1
schwaenzen-v,t194,1
durchkommen-v,t6160437,1
schwachkopf-n,t2653183,1
geehrt-a,t10548057,1
beileid-n,t2052890,1
unschuld-n,t358316,1
liken-v,t2405542,1
sensor-n,t13222548,1
vollidiot-n,t6876829,1
feindlich-a,t347953,1
verarscht-a,t12013059,1
buttern-v,g-buttern-v,1
vertraulich-a,t6207696,1
nachbarschaft-n,t907760,1
hauptquartier-n,t12605957,1
ausleihen-v,t367779,1
oberflaeche-n,t12713993,1
zivilist-n,t1527486,1
verfassung-n,t2988227,1
klatschen-v,t942848,1
